Reporting Range=["Monthly"],Select year=["2025"],Select month=["June"],Brand=["NEWELEVEN"]
"NEWELEVEN Valentines Gifts For Dad, Men - Funny Birthday Gifts For Dad, Men, Car Guys - Unique Present Idea For Father, Papa, Husband, Uncle, Guys From Daughter, Son, Kids, Wife - 20 Oz Tumbler","B0CHJ1V1RR","Kitchen","88",,"19.98","0","0","2","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"Gifts For Nurse - Birthday Gifts For Nurse - Best Bday Presents For Mom, Mother, Wife, New Mom, Bonus Mom, Mama From Daughter, Son, Husband - 20 Oz Tumbler","B0CHJ2B24X","Kitchen","8",,,"0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Christmas Gifts For Coworker Women – Work Bestie Gifts For Women Friendship - Unique Present Ideas For Coworker Leaving, Going Away, Goodbye, Farewell Party – 20 Oz Tumbler","B0CHJ3W9SQ","Kitchen","11",,"55.8","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Gifts For Mom From Daughter, Son, Kids - Birthday Gifts For Mom - Mom Gifts - Best Birthday Gifts Ideas For Mom, New Mom, Mom To Be - 16 Oz Coffee Glass","B0CJ2CKDR8","Kitchen","4",,"33.72","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NEWELEVEN Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Aunt, Auntie, Sister - Aunt Birthday Gift, Aunt Announcement, Promoted To Aunt, Best Aunt Ever - 16 Oz Coffee Glass","B0CJ2CNDQT","Kitchen","12",,"45.78","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NEWELEVEN 40th Birthday Gifts For Women - 1984 40th Birthday Decorations For Women - 40 Year Old Gifts For Her, Women, Mom, Wife, Sister, Friends - 16 Oz Coffee Glass","B0CJ2D7DZJ","Kitchen","84",,"8.21","0","0","0","2","2.38",,"0","0","0","1",,"0","0","0","1","8.2","50.0",,"8.2","0","0","0","2025-06-30"
"NewEleven Fathers Day Gift For Dad - Cool Dad Gifts From Daughter - Unique Birthday Present Ideas For Father, Husband, Bonus Father, Step Papa, New Papa From Daughter - 20 Oz Tumbler","B0CJLF7CW6","Kitchen","18",,"47.14","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"CD climbing toy, fluorine-containing radioactive wood growth toy, wood containing methanol can be used for seven days, children's climbing toy","B0CJLM3SV5","Kitchen","5948",,"15.98","185","1853","2648","44","0.74","15.98","1","18","16","24","15.98","1","9","11","8","123.82","18.18",,"11.98","1","2","3","2025-06-30"
"NewEleven Mothers Day Gifts for Mom - Birthday Gifts for Mom from Daughter, Son, Kids, Husband - Wife Gift - Unique Present Ideas for Mother, Mother in Law, Wife, New Mama - 20 Oz Tumbler","B0CJX4XSXB","Kitchen","23005",,"23.98","1504","15028","4101","230","1.0","23.98","13","146","41","53","23.98","8","30","9","15","423.55","6.52",,"23.98","2","11","2","2025-06-30"
"NewEleven Christmas Gifts For Grandpa - Grandpa Gifts From Granddaughter, Grandson - Birthday Present Ideas For Grandfather, New Grandpa, Promoted To Grandpa, Grandchildren, Grandkids - 20 Oz Tumbler","B0CKYJ8WLN","Kitchen","6",,"52.84","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Mothers Day Gifts For New Mom 2024 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Mommy To Be, Mommy To Be - 16 Oz Coffee Glass","B0CKYKPBNV","Kitchen","7001",,"15.99","167","3784","1588","92","1.31","15.99","2","52","21","18","15.99","0","8","6","2","31.98","2.17",,"15.99","0","1","1","2025-06-30"
"NewEleven Birthday Gifts For Women, Men - Inspirational Gifts, Thank You Gifts, Appreciation Gifts, Congratulation Gifts For Women, Men, Friend, Nurse, Teacher, Boss, Coworker - 20 Oz Tumbler","B0CKYL86S1","Kitchen","7",,"42.21","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"Christmas Gifts For Dad - Birthday Gifts For Dad From Daughter, Son, Kids - Husband Gifts - Unique Birthday Present Ideas For Father, Husband, New Dad, Bonus Dad From Daughter, Son - 20 Oz Tumbler","B0CKYLPHSV","Kitchen","4",,"57.47","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NEWELEVEN 30th Birthday Gifts For Her Women - 1994 30th Birthday Decorations For Women - 30 Year Old Gifts Idea For Women, Friends, Sister - 16 Oz Coffee Glass","B0CKYM9HQW","Kitchen","15",,"41.61","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NEWELEVEN 16 Oz Book Lovers Coffee Glass - Transparent Glass, BPA Free, Reusable, 3.6""Wx7.4""H, Perfect For Home & On The Go, 16 Ounces, Gift Ready","B0CKYMNV39","Kitchen","3680",,"22.98","0","0","766","38","1.03","22.98","0","0","8","6","22.98","0","0","1","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NEWELEVEN Birthday Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler","B0CLYRNFBT","Kitchen","21",,"41.88","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Birthday Gifts For Men, Women - Funny Gag Gifts Ideas For Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts For Men Women – 20 Oz Tumbler","B0CLYSGX7Q","Kitchen","13",,"45.57","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NEWELEVEN Valentines Gifts For Dad - Birthday Gifts For Dad From Daughter - Husband Gifts - Unique Birthday Present Ideas For Father, Husband, New Dad, Bonus Dad From Daughter - 20 Oz Tumbler","B0CM5R5BDX","Kitchen","13",,"19.98","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Fathers Day Gift for Dad - Birthday Gifts for Dad from Kids - Husband Gift - Birthday Present Ideas for Father, Husband, New Papa, Bonus Father from Daughter, Son - 20 Oz Tumbler","B0CM5RJ8VD","Kitchen","426393",,"24.98","36345","274742","72650","5658","1.33","24.98","453","3554","1037","1299","24.98","122","838","231","462","12010.32","8.17",,"24.98","38","309","81","2025-06-30"
"NewEleven 40th Birthday Gifts for Men Women - Vintage 1984 40th Birthday Decorations for Men Women - 40 Year Old Gifts for Men, Women, Mom, Dad, Wife, Husband - Retro Trucker Hat (Black White), 1973 Black White, One Size","B0CM5RLDXX","Apparel","25",,"100.79","0","0","0","1","4.0","97.7","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Fathers Day Gift For Dad - Birthday Gifts For Dad From Daughter - Husband Gifts - Unique Birthday Present Ideas For Father, Husband, New Papa, Bonus Father From Daughter - 20 Oz Tumbler","B0CM5RY3QS","Kitchen","56",,"43.28","0","0","0","1","1.79",,"0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven 60th Birthday Gifts For Women, Her - Vintage 1964 60th Birthday Decorations For Women - 60 Year Old Present Ideas For Wife, Mom, Grandma, Friends, Female - 16 Oz Wine Glass","B0CM5SQT4T","Kitchen","13",,"48.64","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NEWELEVEN 50th Birthday Gifts for Men Women - 1974 1975 Birthday Decorations for Men Women - Gifts for Men Women Turning 50, 1974 White Hat, One Size","B0CM5T2F1V","Apparel","4129",,"9.98","38","815","1226","45","1.09","9.98","2","4","16","6","9.98","0","2","1","2","99.8","4.44",,"9.98","0","0","1","2025-06-30"
"NewEleven 50th Birthday Decorations for Men and Women - 1974 Gifts for Turning 50 - 20 Oz Tumbler for Mom, Dad, Wife, Husband","B0CN93621G","Kitchen","907",,"50.9","0","0","0","1","0.11","50.9","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NEWELEVEN 50th Birthday Gifts For Men Women - 1974 50th Birthday Decorations For Men Women - Gifts For Men Women Turning 50-50 Year Old Gifts For Men, Women, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0CN93LZ5M","Kitchen","29",,"56.36","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"Christmas Gifts For Dad, Men - Funny Gifts For Men, Dad, Papa, Guys - Unique Birthday Present Ideas For Dad, Grandpa, Father, Husband, Guys, Men From Daughter, Son, Kids, Wife - 20 Oz Tumbler Navy","B0CNTFTNT9","Kitchen","5",,"56.77","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Mothers Day Gifts for Grandma - Grandma Gifts from Granddaughter, Grandson - Birthday Gifts for Grandma, Nana, Gigi, Mimi, Grammy from Grandchildren, Grandchild - 20 Oz Tumbler","B0CQ2K12H3","Kitchen","83",,"48.47","0","0","0","2","2.41","48.46","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Fathers Day Gift for Grandpa - Grandpa Gifts from Granddaughter, Grandson - Unique Birthday Present Ideas for Grandfather, New Granddad, Promoted to Granddad, Grandchildren - 20 Oz Tumbler","B0CQ4X98YF","Kitchen","1573",,,"0","0","0","14","0.89",,"0","0","0","1",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"Aunt Gifts - Gifts For Aunt From Niece, Nephew - Birthday Gifts For Aunt, New Aunt, Auntie, To Be Aunt, Aunt Announcement, Promoted To Aunt - 16 Oz Coffee Glass","B0CQJZP6TK","Kitchen","20",,"40.41","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Monogrammed Gifts for Women, Initial Glass Cup, Iced Coffee, Smoothie, Beer Glass Tumbler w/Straw Lid - Personalized Christmas, Birthday Gifts for Her - 16 Oz Coffee Glass With Straw","B0CQK5D45V","Kitchen","28",,"51.38","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NEWELEVEN 40th Birthday Gifts For Women Men - 40th Birthday Decorations For Men Women - 1985 Gifts For Men Women Turning 40-40-Year-Old Gifts For Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0CRDCNJ39","Kitchen","6",,"39.63","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Christmas Gifts For Men, Birthday Gifts For Men, Funny Gifts For Dad, Husband, Grandpa, Uncle, Old Men - Cool Gifts For Dad From Daughter, Son– 20 Oz Tumbler","B0CRDFWF44","Kitchen","27",,"56.36","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NEWELEVEN Galentines Gift For Friends, Bestie - Birthday Gifts for Women Friendship - Unique Friendship Gifts For Women, Friend, Bestie, Bff, Soul Sister, Work Bestie - 16 Oz Coffee Glass","B0CRKQR2KF","Kitchen","17",,"35.79","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"Christmas Gifts for Grandma - Grandma Gifts from Granddaughter, Grandson - Unique Birthday Present Ideas for Grandma, Nana, Gigi, Mimi, Grammy from Grandchildren, Grandchild - 20 Oz Tumbler","B0CRKR75LJ","Kitchen","167",,"48.64","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Mothers Day Gifts For Wife - Romantic Gift For Women, Wife - Birthday Gift Ideas For Wife From Husband - 16 Oz Coffee Glass","B0CRKRWNGZ","Kitchen","2",,"35.9","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Mothers Day Gifts For Mom, New Mother - Gifts For a Mom of Boys, Pregnant Mother, Expecting Momomy, Mama, Moms To Be, Mommy To Be - 16 Oz Coffee Glass","B0CRVTN11L","Kitchen","46470",,"26.98","4353","32081","6204","342","0.74","26.98","32","239","51","153","26.98","17","107","16","34","917.32","9.94",,"26.98","2","23","5","2025-06-30"
"NewEleven Birthday Gifts For Women, Men - Inspirational Gifts, Thank You Gifts, Appreciation Gifts, Congratulation Gifts For Women, Men, Friend, Nurse, Teacher, Boss, Coworker – 20 Oz Tumbler Colorful","B0CSPJ6QVP","Kitchen","1",,"50.08","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Birthday Gifts For Women - Funny Gag Gifts Ideas For Mom, Grandma, Wife, Her, Sister, Coworker - 40th 50th 60th 70th 80th Birthday Gifts For Women – 20 Oz Tumbler","B0CT8JTMF8","Kitchen","15",,"47.84","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven 80th Birthday Gifts For Men Women - 1944 80th Birthday Decorations For Men Women - Gifts For Men Women Turning 80-80 Year Old Gifts For Men, Women - 20 Oz Tumbler Navy","B0CT8N6CSJ","Kitchen","3",,"77.0","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NEWELEVEN 16 Oz Coffee Glass - White, Transparent, Durable, Non-porous, Reusable, Casual, Rectangular, Lightweight, 3.6""Wx7.4""H, 16 oz, BFF, Bestie, Birthday, Christmas, Friendship Gifts for Women","B0CW9PRMCJ","Kitchen","12030",,"22.98","0","132","1879","144","1.2","22.98","0","1","15","38","22.98","0","1","4","1","22.98","0.69",,"22.98","0","0","0","2025-06-30"
"NewEleven Bridal Shower Gifts - Engagement Gift For Bride To Be - Wedding Gifts, Bachelorette Gifts For Bride, Women, Her, Fiancee, Wifey - 16 Oz Wine Glass","B0CWNTB4ZP","Kitchen","44",,"52.09","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Retirement Gifts For Women 2025 - Happy Retirement Party Decorations - Coworker Leaving Gifts, Farewell Gift, Goodbye Gift For Coworkers, Friends - 16 Oz Wine Glass","B0CWNTN1JN","Kitchen","26",,"64.26","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Mothers Day Gifts For Aunt From Niece, Nephew - Cool Gifts For Aunt, New Aunt, Auntie, Sister - Aunt Birthday Gift, Aunt Announcement, Promoted To Aunt, Best Aunt Ever - 20 Oz Tumbler","B0CWTR4RFZ","Kitchen","11",,"47.99","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Fathers Day Gift For Grandpa - Birthday Gifts From Granddaughter, Grandson - Unique Birthday Present Ideas For Grandfather, New Grandpa, Promoted To Grandfather - 14 Oz Tumbler Navy","B0CXXCSPC2","Kitchen","18755",,"22.98","0","0","3066","192","1.02","22.98","0","0","30","44","22.98","0","0","6","6","137.88","3.13",,"22.98","0","0","0","2025-06-30"
"NEWELEVEN Valentines Gifts For Dad, Men - Funny Birthday Gifts For Dad, Husband - Gifts For Father, New Dad, Bonus Dad, Husband, Uncle From Daughter, Son Stainless Steel Mug with Lid - 14 Oz Tumbler","B0CXXG46HR","Kitchen","18",,"56.87","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Gifts for Friends, Bestie – Work Bestie Presents for Women Friends - Appreciation Gifts for Coworkers, Unique Present Ideas for Coworker Leaving, Farewell Party – 16 Oz Coffee Glass","B0CXXJ751C","Kitchen","145957",,"23.98","11913","107155","17828","1550","1.06","23.98","124","1127","206","412","23.98","33","295","59","109","3117.4","7.03",,"23.98","9","82","12","2025-06-30"
"NewEleven Dad Gifts From Daughter Son - Fishing Gifts For Men, Dad, Cup Gifts For Fisherman, Father - Birthday Gifts For Dad, Men, Husband - 20 Oz Tumbler","B0CY4HY9KC","Kitchen","12",,"68.15","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Dad Gifts From Daughter Son - Fishing Gifts For Men, Fathers Day Mug Gifts For Fisherman, Dad - Birthday Gifts For Dad, Men, Husband - 20 Oz Tumbler","B0CY4MC1GJ","Kitchen","18",,"64.37","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven 30th Birthday Gifts For Women - 30s Birthday Decorations For Women - 30 Year Old Gifts For Her, Women, Sister, Mom, Daughter, Best Friend - In My Thirties Era Glass - 16 Oz Coffee Glass","B0CYPT8HM7","Kitchen","87",,"49.97","0","0","0","1","1.15","49.97","0","0","0","1","49.97","0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Women, Sister, Mom, Daughter, Best Friend - In My Forties Era Glass - 16 Oz Coffee Glass","B0CYPWBV21","Kitchen","37",,"50.0","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven 40th Birthday Gifts For Women - 40s Birthday Decorations For Women - 40 Year Old Gifts For Her, Sister, Mom, Daughter, Best Friend - In My Forties Era Wine Tumbler - 12 Oz Tumbler","B0CYS94K31","Kitchen","52",,"49.76","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Bridal Shower Gifts - Wedding Gifts For Bride - Bride To Be, Bachelorette Party, Engagement Gifts For Women - Bride Gifts For Bride To Be, Fiancee, Wifey, Her - 16 Oz Coffee Glass","B0CYSTZG5R","Kitchen","37",,"35.79","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Book Themed Gift for Readers, Librarians, Bookaholics - Birthday Gift For Women, Her, Best Friend – 16 Oz Coffee Glass","B0CZDV6J3V","Kitchen","8",,"43.69","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NEWELEVEN Gifts For Dad From Daughter Son Kids - Fathers Day Gift For Dad, Father, Step Dad - Funny Birthday Gifts For Men Dad - 20 Oz Tumbler","B0CZRZTBMT","Kitchen","9",,"56.36","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Gifts For Nurse - Nursing Graduation Gift For Women Her - Caregiver Appreciation Gifts, Nursing Student, New Nurses, Nurse Practitioner, RN - 16 Oz Coffee Glass","B0D1GF81G8","Home","71",,"35.9","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven 40th Birthday Gifts Women Men - 1985 40th Birthday Decorations For Men Women - Gifts For Men Women Turning 40-40 Year Old Gift For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0D1GH6WJ6","Kitchen","48",,"45.89","0","0","0","1","2.08","45.89","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-06-30"
"NewEleven Gifts For Teacher - Teacher Gifts For Women - Teacher Appreciation Gifts, Thank You Teacher Gifts, Teacher Retirement Gifts - End Of Year Teacher Gifts From Student - 16 Oz Coffee Glass","B0D1GHNG9D","Kitchen","11",,"41.61","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Gifts For Girl Mom, Gifts For Mom, New Mom - Gifts For a Mom of Girls, Pregnant Mom, Expecting Mom, Mama, Mom To Be, Mommy To Be, First Time Mom - 16 Oz Coffee Glass","B0D1K731RT","Kitchen","7",,"47.88","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Godmother Proposal Gifts - Will You Be My Godmother From GodChild - Mothers Day Gifts, Pregnancy Announcement Gifts For God Mother, Godmom, Godparents - 16 Oz Coffee Glass","B0D2NSHWZK","Kitchen","21",,"35.79","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven 21st Birthday Gifts For Women, Her - 2003 21st Birthday Decorations For Her - 21st Birthday Ideas For Women, Her, Daughter, Sister, Best Friends - 16 Coffee Glass","B0D39T2MVK","Kitchen","2",,"41.7","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Gifts For Book Lovers - Book Lovers Gifts For Women - Bookish Gifts for Readers, Librarians, Bookaholics, Bookworms - Birthday Gifts For Women, Her, Best Friend – 20 Oz Tumbler","B0D3HQMRR6","Kitchen","15",,"58.08","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Bridal Shower Gifts - Wedding & Bachelorette Gifts for Her - 20 Oz Tumbler","B0D4QG5X87","Kitchen","16995",,"22.98","0","0","0","75","0.44","22.98","0","0","0","27","22.98","0","0","0","4","91.92","5.33",,"22.98","0","0","0","2025-06-30"
"NEWELEVEN Witchy Gifts for Women, Witch Gifts, Witch Stuff, Witch Accessories - Birthday Halloween Gifts for Women Witches Wiccan Her Friend Sister Daughter Female - 16 Oz Coffee Glass","B0D5YGB4KV","Kitchen","28",,"47.89","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven 50th Birthday Gifts For Women - 1974 50th Birthday Decorations For Women - Gifts For Women Turning 50-50 Year Old Gifts For Women - 12 Oz Tumbler","B0D5YHG24C","Kitchen","7",,"47.67","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"Thank You Gifts Never Forget The Difference That You Make Ceramic Ornament Keepsake Sign Heart Plaque Farewell Going Away Goodbye Appreciation Retirement Gifts for Women Men Coworker Boss Friend","B0D5ZVC8SM","Home","9",,"31.03","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"Housewarming Gift, New Home Gifts for Home Decor - New Home Ornament 2023, House Warming Presents for New Home Funny, Housewarming Gifts for New House, New Homeowner Ornament","B0D6144Q48","Home","1",,"30.7","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Canvas Book Tote Bag Gifts For Readers, Book Lovers Gifts, Bookish Gifts - Gifts For Book Lovers Readers Nerds Bookworm Librarian Women - Bookish Items, Book Reading Accessories, 12 Oz","B0D6NQ8KL6","Shoes","38",,"55.05","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"Pregnancy Announcement Ornament, See You in 2025 Christmas Ornament, Mommy and Daddy to Be Gifts, Gender Neutral Pregnancy","B0D72Z4996","Home","6",,"27.26","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"Difference Maker Gifts for Women - Christmas, Birthday Gifts for Women, Thank You Gifts for Boss, Leader, Employee Appreciation Gifts for Coworkers, Teachers - Ornament Gifts","B0D739JLH2","Home","2",,"28.63","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"Creawoo Nativity Scene Ornaments, Christmas Hanging Ornament","B0D7MXCGWM","Home","11",,"26.58","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"Baby's First Christmas Ornament - 2024 Dated Photo Ornament - Newborn Baby Xmas Picture Keepsake","B0D7MXLVWS","Home","1",,"30.7","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Gifts For New Mom 2025 – Pregnancy Gifts For First Time Mom, Pregnant Mom, Expecting Mom, Mom To Be, Mommy To Be - 16 Oz Coffee Glass","B0DCJM56W3","Kitchen","4",,"41.61","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven Gifts For Mom, New Mom – 2025 Pregnancy Gifts For First Time Mom, Pregnant Mom, Expecting Mom, Mom To Be, Mama, Mommy To Be - 16 Oz Coffee Glass","B0DCJQ2SKV","Kitchen","4",,"41.61","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven 30th Birthday Gifts For Her Women - 1995 30th Birthday Decorations For Women - 30 Year Old Gifts Idea For Women, Friends, Sister - 16 Oz Coffee Glass","B0DGGDN9WS","Kitchen","17",,"47.88","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven 40th Birthday Gifts For Women, Her - 1985 40th Birthday Decorations For Women - 40 Year Old Gifts For Her, Women, Mom, Wife, Sister, Friends - 16 Oz Coffee Glass","B0DGGDX9P5","Kitchen","9",,"49.97","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-06-30"
"NewEleven 40th Birthday Gifts for Men Women - 1985 40th Birthday Decorations for Men Women - Turning 40-40 Year Old Gifts for Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0DH7PQ1RX","Kitchen","41070",,"26.98","2168","26178","8684","318","0.77","26.98","25","200","61","143","26.98","13","87","23","43","1160.14","13.52",,"26.98","6","21","6","2025-06-30"
"NewEleven 50th Birthday Gifts for Women - 1975 50th Birthday Decorations for Women - Gifts for Her Turning 50 Year Old - 20 Oz Tumbler","B0DH7X6R1J","Kitchen","63069",,"26.98","3186","42167","11877","607","0.96","26.98","33","404","111","264","26.98","17","182","41","80","2266.32","13.18",,"26.98","6","56","10","2025-06-30"
