Reporting Range=["Monthly"],Select year=["2025"],Select month=["April"],Brand=["NEWELEVEN"]
"Thank You Gifts Never Forget The Difference That You Make Ceramic Ornament Keepsake Sign Heart Plaque Farewell Going Away Goodbye Appreciation Retirement Gifts for Women Men Coworker Boss Friend","B0D5ZVC8SM","Home","8",,"30.44","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"Housewarming Gift, New Home Gifts for Home Decor - New Home Ornament 2023, House Warming Presents for New Home Funny, Housewarming Gifts for New House, New Homeowner Ornament","B0D6144Q48","Home","2",,"31.8","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Canvas Book Tote Bag Gifts For Readers, Book Lovers Gifts, Bookish Gifts - Gifts For Book Lovers Readers Nerds Bookworm Librarian Women - Bookish Items, Book Reading Accessories, 12 Oz","B0D6NQ8KL6","Shoes","34",,"44.72","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"Pregnancy Announcement Ornament, See You in 2025 Christmas Ornament, Mommy and Daddy to Be Gifts, Gender Neutral Pregnancy","B0D72Z4996","Home","2",,"27.84","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"Coworker Leaving Gifts - Farewell Gifts, Going Away Gift for Coworker - New Job, Goodbye, Good Luck Gifts for Coworkers, Colleagues, Boss, Men, Women, Friends - Candle Gifts","B0D831XY4Y","Home","8",,"50.8","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Gifts for Book Lovers - Book Lovers Gifts for Women - Bookish Gifts for Readers, Librarians, Bookaholics, Bookworms - Birthday Gifts for Women, Her, Best Friend – 16 Oz Coffee Glass","B0D83SHR3X","Home","9",,"54.77","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Gifts For New Mom 2025 – Pregnancy Gifts For First Time Mom, Pregnant Mom, Expecting Mom, Mom To Be, Mommy To Be - 16 Oz Coffee Glass","B0DCJM56W3","Kitchen","1",,"55.12","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Gifts For Mom, New Mom – 2025 Pregnancy Gifts For First Time Mom, Pregnant Mom, Expecting Mom, Mom To Be, Mama, Mommy To Be - 16 Oz Coffee Glass","B0DCJQ2SKV","Kitchen","1",,"54.16","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Retirement Gifts for Women 2024 - Happy Retirement Gift For Woman, Retirement Decorations, Farewell Goodbye Gifts For Coworkers, Teacher, Nurses- Retired Angel","B0DFBYSQTQ","Home","11",,"112.71","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven 30th Birthday Gifts For Her Women - 1995 30th Birthday Decorations For Women - 30 Year Old Gifts Idea For Women, Friends, Sister - 16 Oz Coffee Glass","B0DGGDN9WS","Kitchen","8",,"63.96","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven 40th Birthday Gifts For Women, Her - 1985 40th Birthday Decorations For Women - 40 Year Old Gifts For Her, Women, Mom, Wife, Sister, Friends - 16 Oz Coffee Glass","B0DGGDX9P5","Kitchen","9",,"64.63","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven 40th Birthday Gifts for Men Women - 1985 40th Birthday Decorations for Men Women - Turning 40-40 Year Old Gifts for Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0DH7PQ1RX","Kitchen","32577",,"26.98","2091","20247","6167","319","0.98","26.98","23","189","55","152","26.98","11","89","28","44","1214.1","13.79",,"26.98","5","29","2","2025-04-30"
"NewEleven 50th Birthday Gifts for Women - 1975 50th Birthday Decorations for Women - Gifts for Her Turning 50 Year Old - 20 Oz Tumbler","B0DH7X6R1J","Kitchen","36158",,"26.98","1991","24093","5752","420","1.16","26.98","25","276","67","182","26.98","12","124","27","61","1807.66","14.52",,"26.98","3","44","6","2025-04-30"
"NewEleven 50th Birthday Gifts For Her, Women - Vintage 1975 50th Birthday Decorations For Women - 50 Year Old Present Ideas For Wife, Mom, Grandma, Aunt, Friends, Female - 16 Oz Wine Glass","B0DH7Y6RDX","Kitchen","105",,"50.01","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven 50th Birthday Gifts For Men Women - 1975 50th Birthday Decorations For Men Women - Gifts For Men Women Turning 50-50 Year Old Gifts For Men, Women, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0DH7YGD9Q","Kitchen","34",,"68.04","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven 50th Birthday Gifts for Men Women - 1975 50th Birthday Decorations for Him Her - Present for Men Women Turning 50 Year Old Gifts for Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0DH83T7MF","Kitchen","66868",,"29.98","3148","42054","12498","640","0.96","29.98","23","409","113","258","29.98","10","162","47","97","3087.94","15.16",,"29.98","2","67","19","2025-04-30"
"NewEleven 40th Birthday Gifts For Men Women - 1985 40th Birthday Decorations For Him, Her - Turning 40-40 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0DH86X93V","Kitchen","33",,"59.66","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven 60th Birthday Gifts For Men Women - 1965 60th Birthday Decorations For Him Her - Turning 60 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0DH87FYNN","Kitchen","27",,"57.42","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Retirement Gift For Woman 2025 - Cool Retirement Gifts - Coworker Leaving Gifts, Farewell Gifts, Retirement Decorations, Farewell Goodbye Gifts For Coworkers, Friends - 16 Oz Wine Glass","B0DH88L44J","Kitchen","29",,"73.73","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven 50th Birthday Gifts for Men Women - 1975 Birthday Decorations for Him, Her - Gifts for People Turning 50 Year Old Mom, Dad, Wife, Husband - Retro Trucker Hat","B0DHC2C1S4","Apparel","32591",,"26.98","1935","22119","5206","214","0.66","26.98","14","145","38","64","26.98","4","41","10","19","620.54","8.88",,"26.98","2","14","3","2025-04-30"
"NewEleven 40th Birthday Gifts for Men Women - 1985 40 Year Old Gifts for Men, Women, Dad, Mom,Wife - Retro Trucker Hat, White 1985 Hat, One Size","B0DHC932W2","Apparel","6681",,"25.98","101","3201","1974","83","1.24","25.98","1","49","19","31","25.98","0","23","6","9","237.82","10.84",,"25.98","0","8","1","2025-04-30"
"NewEleven 60th Birthday Gifts for Men Women - 1965 60th Birthday Decorations for Him Her - Turning 60 Year Old Gifts for Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler","B0DHCFTYVW","Kitchen","23087",,"27.98","427","10699","5749","267","1.16","27.98","2","119","80","117","27.98","0","59","33","39","1119.2","14.61",,"27.98","0","23","10","2025-04-30"
"NewEleven 70th Birthday Gifts For Men Women - 1955 70th Birthday Decorations For Men Women - Gifts For Men Women Turning 70-70 Year Old Gifts For Men, Women - 20 Oz Tumbler","B0DHCGTL3R","Kitchen","16",,"68.39","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven House Warming Gifts New Home, New Home Ornament 2024, New Home Gift Ideas Decor- Welcome Home Gifts, Housewarming Gifts New Home, Best Housewarming Gifts 2024 - Glass Ornament","B0DHRKRSXC","Home","1",,,"0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Baby Pregnancy Announcement Ornament for Grandparents - First Time Grandparents Gifts - Promoted to Grandma Grandpa Gifts- Pregnancy Announcement Ornament - Glass Christmas Ornament","B0DJBGMLS2","Home","22",,"27.71","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven My First Christmas, Baby First Christmas Ornament 2024, Baby Picture Frame for New Parents Gifts, Babys First Christmas Ornament 2024 Girl Boy - New Baby Double Sided Picture Frame Ornament","B0DJT47X1F","Home","2",,"25.73","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Pet Memorial Picture Frame Christmas Ornaments 2024, Dog Memorial Gifts for Loss of Dog, Cat Memorial Gifts for Loss of Cat, Pet Loss Sympathy Gift, Remembrance Gifts, Dog Memorial Ornament","B0DJT5JM6T","Home","1",,"35.4","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Coworker Christmas Ornaments 2024, Bulk Gifts for Coworkers, Office Friendship Gifts for Women, Work Besties Gifts for Women Men, Secret Santa Gifts for Coworkers Group Work Team Members","B0DJW1FSJ7","Home","10",,"46.06","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Sister 2024, Sister Birthday Gifts for Women, Big Sister Gifts for Girls - Gift for Women, Soul Sister, BFF, Big Sister Gift Glass Christmas Ornaments","B0DJXZ36VG","Home","7",,"45.32","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Christmas Book Lovers Gifts, Bookshelf Decor Gifts for Book Lovers Women, Bookish Gifts, Book Club Gifts for Readers, Librarian Gifts - Bookish Items Decor, Book Ornament for Christmas Tree","B0DJY12521","Home","5",,"27.52","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Family Christmas Ornaments 2024, Christmas Decorations Indoor, Mom, Dad, Sister, Brother - Family Tree Funny Christmas Ornaments, Christmas Decor - Ceramic Christmas Ornaments","B0DJY14TYV","Home","1",,"35.9","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Thank You Gifts for Women, Friends, BFF, Coworker for Women, Appreciation Gifts for Women - Gift for Women, Best Friend Birthday Gifts - Glass Christmas Ornament 2024","B0DJY2BVJB","Home","2",,"30.89","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Engagement Gifts for Couples 2024 - First Christmas Engaged Gifts for Her, Engagement Gift for Engaged Couples, Engagement Gifts for Her, Bride to Be Gifts, Glass Christmas Ornaments","B0DJY3RDHV","Home","3",,"29.67","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Grandma Gifts from Granddaughter, Grandma and Granddaughter Ceramic Ornament Gifts for Nana Nanny Gigi Grandmother, Gifts for Grandma Round Ceramic Ornament Keepsake","B0DJY5K8QD","Home","1",,"36.08","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Gifts for Mom from Daughter, Daughter Gifts from Mom, for Mom, Mom Gifts, Birthday Gifts for Mom, Mother Gifts - The Love Between Mother and Daughter - Christmas Ornaments","B0DJY5ZSY9","Home","2",,"28.86","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Thank You Gifts for Women, Nurse, Teacher, Coworker, Friends - Gift for Women, Appreciation Gifts for Coworkers, Farewell, BFF, Women, Men - Retirement Gifts - Glass Christmas Ornaments","B0DJY7689G","Home","7",,"23.78","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Pet First Christmas Ornaments 2024, My First Christmas Ornament Gifts for Puppy Dog Cat Pet Lovers, Cat Dog Picture Frame Ornaments for Christmas Tree, Photo Christmas Ornaments Decorations","B0DJY79JYZ","Home","1",,"27.8","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Godparents Proposal Gift - Godmother Proposal Gift - Godparents are Blessing, Godfather Gift - Godmother Gift, Gifts for Godparents, Baptism Decoration Gifts - Ceramic Christmas Ornaments","B0DJY87DG8","Home","12",,"27.52","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Godmother Proposal Gift - Godmother Gift - Will You be My Godmother - Godmother Gifts for Christmas, Godmother Gifts from Godchild, Godmother Gifts from Godchild - Christmas Ornament 2024","B0DJY9BWQ4","Home","11",,"26.06","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven 60th Birthday Gifts for Women, 60th Birthday Decorations, Fabulous 60th Birthday Ornaments Gifts Keepsake, Fun 60th Birthday Gifts Idea for Women - Ceramic Christmas Ornament","B0DJYD117Z","Home","11",,"43.36","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Miscarriage Gifts, Memorial Gifts Infant Loss, Miscarriage Gifts for Mothers, Baby Sympathy Gifts for Loss of Loved One, Carried for a Moment - Bereavement Gift Idea - Christmas Ornaments","B0DJYD9JSW","Home","34",,"29.97","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Wedding Gifts - Mr and Mrs Gifts - Bridal Shower Decorations - Wedding Gifts for Couples 2024, Wedding Gift for Couple Gifts - Bridal Shower Gifts - Just Married Glass Christmas Ornaments","B0DJYZSQXT","Home","7",,"38.96","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Gifts for Mom, Mom Gifts, Mama Gifts, Birthday Gifts for Mom, Gift for Mom from Daughter, Son, Love You Mom Gifts, Thanksgiving, for Mom - Glass Heart Christmas Ornament","B0DJZ1LW8L","Home","5",,"30.89","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Gifts for Dad, Love You Dad Gift Keepsake, Father Birthday Gift, Fun Birthday Gifts for Papa from Daughter, Son - Glass Heart Christmas Ornament","B0DJZ5B6YZ","Home","15",,"27.71","0","0","0","2","13.33","27.71","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NewEleven Baptism Gifts for Girl, Baptism Gifts for Boys, Baptism Decorations Ornament, Baby Dedication Gift, Godchild Gift from Godparents - God Bless Baptized 2024 - Ceramic Christmas Ornaments","B0DK11YCP5","Home","3",,"23.67","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven 40th Birthday Gifts Women, 1984 40th Birthday Gift, 40th Birthday Decorations for Women, Friends, Daughter, Sister Mom - 40th Birthday Ornament Keepsake - Ceramic Christmas Ornament","B0DK11YM64","Home","1",,"43.36","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Retirement Ornament, Funny Retirement Gift for Woman Men, Retired Gifts for Women Mom Nurses Teacher Coworker Friends, Christmas Tree Decorations, First Retirement Christmas Ornament 2024","B0DK12WRBS","Home","1",,"28.86","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven 2024 Christmas Ornaments, Christmas Tree Decoration Gifts for Women, Men, Coworkers Gifts on Christmas, Xmas Ornament for Family, Sister, Friends, Under Tree Christmas Decor Ceramic Ornament","B0DK155YN3","Home","1",,"26.58","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Teacher Appreciation Gifts, Teacher Gifts Christmas Ornament 2024 - Teacher Gifts for Women, End of Year Teacher Gift from Student, Teacher Retirement Gifts - Ceramic Christmas Ornaments","B0DK15Y5WB","Home","1",,"27.91","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven for Women, Birthday Gifts for Women, Gifts for Her - Thank You Gift for Friend, Bestie for Women, Men - Valentine's Day Gift - Glass Christmas Ornaments","B0DK16RQ6J","Home","1",,"26.68","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Engagement Gifts for Couples 2024 - First Christmas Engaged Gifts for Her - Engagement Gift for Newly Engaged Couples, Her, Women, Friends, Bride to Be Gifts, Glass Christmas Ornaments","B0DK16SMD9","Home","13",,"27.96","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven for Women, Christmas Ornaments 2024 Friendship Gifts for Women Friends, Birthday Gifts for Friends Female BFF Old Best Friends, Best Friend Ornament, Bestie Ornament","B0DK2YP1FB","Home","1",,"23.72","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven for Mom, New Mom - Gifts for a Mom of Boys, Pregnant Mom, Expecting Mom, Mama, Mom to Be, Mommy to Be - Baby Boy Announcement Gift Ceramic Ornament","B0DLT3SDLB","Home","2",,"28.63","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Aunt Ornament Gifts from Niece, Nephew for Aunt, Auntie, Sister - Aunt Announcement, Promoted to Aunt, Best Aunt Ever Gift - Christmas Tree Decoration Ceramic Ornament","B0DLV7X769","Home","6",,"28.63","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Aunt from Niece, Nephew for Aunt, New Aunt, Auntie, Sister - Aunt Announcement, Promoted to Aunt, Best Aunt Ever Gift - Christmas Decoration Ceramic Ornament","B0DLV9CFVS","Home","5",,"28.44","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven for Coworkers Women, Work Bestie Gifts for Women Friendship, Coworker Gifts for Women, Funny Gifts for Coworkers, Friendship Gifts for Work Bestie - Glass Christmas Ornaments","B0DLVRL4C1","Home","4",,"23.69","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Godmother Proposal Gifts - Will You Be My Godmother - Godmother Gifts for Christmas - Pregnancy Announcement Gifts for Godmother, Godmom - Christmas Tree Decoration Ceramic Ornament","B0DLVRTFN9","Home","8",,"25.87","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Retirement Ornament, Funny Retirement Gift for Woman, Retirement Gifts for Women Mom Nurses Teacher Coworker Friends, Christmas Tree Decorations, First Retirement Christmas Ornament 2024","B0DLVS7R7V","Home","14",,"31.99","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Book Ornament Gifts for Book Lovers, Book Lovers Gifts, Bookish Gifts for Readers, Book Club Gifts for Women Bookworm Librarian, Nerd Gifts - Book Tree Ornament, Glass Christmas Ornaments","B0DLVSQM66","Home","13",,"27.71","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Retirement Ornament, 2024 Retirement Gifts, Retirement Gifts for Women 2024, Funny Retirement Gift for Woman, Christmas Tree Decorations, First Retirement Christmas Ornament 2024","B0DLVSRZ33","Home","1",,"36.4","0","0","0","1","100.0","36.4","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NewEleven Wifey Gifts, Engagement Gifts for Her, Bride Gifts, in My Wifey Era, Wedding, Bridal Shower, Bachelorette Gifts for Bride, Bride to be Gifts, Wife Ideas - Christmas Ornament","B0DLWJBK3Y","Home","30",,"40.44","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven 1985 40th Birthday Gifts for Women - 40 Year Old Birthday Gifts Idea for Women, Her, Mom, Wife - Turning 40 Gift for Woman - 20 Oz Tumbler","B0DM61B4F2","Kitchen","6006",,"29.98","314","3598","1287","86","1.43","29.98","10","46","19","37","29.98","3","19","10","5","149.9","5.81",,"29.98","1","2","1","2025-04-30"
"NewEleven 60th Birthday Gifts for Women - 1965 60th Birthday Decorations for Woman - Turning 60-60 Year Old Gifts for Women, Mom, Wife - 20 Oz Tumbler","B0DM63J16N","Kitchen","14235",,"29.98","669","8627","2742","130","0.91","29.98","4","77","25","51","29.98","3","27","8","17","569.62","13.08",,"29.98","1","10","3","2025-04-30"
"NewEleven House Warming Gifts New Home, New Home Ornament 2025, New Home Gift Ideas Decor- Welcome Home Gifts, Housewarming Gifts New Home, Best Housewarming Gifts 2025 - Glass Ornament","B0DPM5JXP7","Home","11",,"52.65","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Anniversary Wedding Gifts for Men, Women, Boyfriend, Girlfriend, Husband, Wife, Valentine's Day, Birthday, Couple Gifts for Him, Her - 14 Oz Self Stirring Mug","B0DQ56WTWZ","Kitchen","8",,"58.59","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Gifts For Him, Her - Gift For Men, Dad, Husband, Friend - Thank You, Appreciation, Graduation Present For Men, Boss, Coworker - 14 Oz Self Stirring Mug","B0DQ59YSW3","Kitchen","26",,"47.13","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Engagement Gifts for Couples 2025 - Engagement Gift for Newly Engaged Couples, Happy Engagement Gifts for Her, Women, Friends, Bride to Be Gifts, Glass Christmas Ornaments","B0DR1SNKVX","Home","7",,"38.83","0","0","0","1","14.29","38.83","0","0","0","0",,"0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NewEleven Engagement Gifts for Couples 2025 - Engagement Gift for Newly Engaged Couples, Happy Engagement Gifts for Her, Women, Friends, Bride to Be Gifts, Glass Ornament","B0DRT3MK34","Home","5",,"39.35","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Father Day Gifts For Dad, Dad Birthday Gifts From Daughter, Son - New Father Gift, Bible Jar For Father - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse","B0DVSKBSWN","Home","5018",,"23.99","358","3157","799","90","1.79","23.99","6","61","10","15","23.99","2","10","1","4","95.96","4.44",,"23.99","1","3","0","2025-04-30"
"NewEleven Mothers Day Gifts For Mom, Birthday Present For Mom From Daughters, Son - New Mama Gifts, Mother In Law - Bible Jar For Mom - Decorative Glass Inspirational Scripture Jar with 92 Bible Verse","B0DVSKXLS5","Home","21758",,"23.99","1649","12988","4054","284","1.31","23.99","24","170","57","40","23.99","4","23","8","14","335.86","4.93",,"23.99","1","8","2","2025-04-30"
"NEWELEVEN Graduation Gifts for Her, Him - 2025 Graduation Gifts, Funny College Graduation Gifts, Master Degree, Graduation Gift for Women, Men, Her, Him, Friends - 16 Oz Coffee Glass","B0DWMZXCZP","Kitchen","41",,"50.1","0","0","0","1","2.44","53.11","0","0","0","1","53.11","0","0","0","0","0.0","0.0",,,"0","0","0","2025-04-30"
"NewEleven Mothers Day Gifts For Mom - Birthday Gifts For Mom From Daughter, Son, Kids – Unique Birthday Present Ideas For Mom, New Mom, Mom To Be, Wife From Daughter, Son, Husband - 20 Oz Tumbler","B0DXVPDSJK","Kitchen","3",,"59.68","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
"NewEleven Mothers Day Card, Dog Mom Gifts For Women, Unique Moms Gift for Mother's Day, Cute Dog Mom Mother's Day Cards from Dogs, Puppy For Her Womens","B0F2TF1PWV","Office Products","1",,"66.59","0","0","0","0","0.0",,"0","0","0","0",,"0","0","0","0","0.0",,,,"0","0","0","2025-04-30"
